Cartella;Istanza;Run;Metodo;Costo;Tempo_Metodo
n100;C208.txt;2;Greedy_2;1635.0;1.0550615787506104
n100;C208.txt;2;G2_Neigh1_Insertion;784.1999999999987;0.9205877780914307
n100;C208.txt;2;G2_Neigh2_OrOpt;1635.0;0.005222320556640625
n100;C208.txt;2;G2_Neigh3_Swap;1635.0;0.0019309520721435547
n100;C208.txt;2;SA2_on_Neigh1;784.1999999999987;5.3527750968933105
n100;C208.txt;2;SA2_on_Neigh2;1635.0;5.920571565628052
n100;C208.txt;2;SA2_on_Neigh3;784.1999999999999;6.497435808181763
n100;C208.txt;2;GRASP_G2;760.0000000000002;61.46148061752319
n100;C208.txt;2;Tabu_G2;783.9999999999989;60.00676465034485
n100;C208.txt;2;VNS_G2;784.1999999999987;2.31949520111084
n100;C208.txt;2;Memetic_Algorithm;585.7999999999995;249.32035779953003
n100;C208.txt;3;Greedy_1;1142.4999999999998;0.006417989730834961
n100;C208.txt;3;G1_Neigh1_Insertion;929.5999999999997;1.095665454864502
n100;C208.txt;3;G1_Neigh2_OrOpt;1135.6;0.06049633026123047
n100;C208.txt;3;G1_Neigh3_Swap;1124.3;0.04766726493835449
n100;C208.txt;3;SA1_on_Neigh1;856.3;6.342976808547974
n100;C208.txt;3;SA1_on_Neigh2;860.0;10.616628170013428
n100;C208.txt;3;SA1_on_Neigh3;872.5000000000001;9.882822036743164
n100;C208.txt;3;GRASP_G1;767.9000000000001;61.53951287269592
n100;C208.txt;3;Tabu_G1;874.6999999999997;60.06965970993042
n100;C208.txt;3;VNS_G1;929.5999999999997;3.4462430477142334
n100;C208.txt;3;Greedy_2;1635.0;1.2114222049713135
n100;C208.txt;3;G2_Neigh1_Insertion;784.1999999999987;0.8963644504547119
n100;C208.txt;3;G2_Neigh2_OrOpt;1635.0;0.0045087337493896484
n100;C208.txt;3;G2_Neigh3_Swap;1635.0;0.0020101070404052734
n100;C208.txt;3;SA2_on_Neigh1;784.1999999999987;4.795022249221802
n100;C208.txt;3;SA2_on_Neigh2;783.8999999999999;6.333034992218018
n100;C208.txt;3;SA2_on_Neigh3;784.1999999999999;9.221429347991943
n100;C208.txt;3;GRASP_G2;723.9000000000009;62.60518956184387
n100;C208.txt;3;Tabu_G2;783.9999999999989;60.03060507774353
n100;C208.txt;3;VNS_G2;784.1999999999987;2.3621749877929688
n100;C208.txt;3;Memetic_Algorithm;585.7999999999995;233.3904037475586
n100;R101.txt;1;Greedy_1;2215.8999999999996;0.011704683303833008
n100;R101.txt;1;G1_Neigh1_Insertion;1911.200000000001;0.05348563194274902
n100;R101.txt;1;G1_Neigh2_OrOpt;2215.8999999999996;0.0008594989776611328
n100;R101.txt;1;G1_Neigh3_Swap;2215.8999999999996;0.00038814544677734375
n100;R101.txt;1;SA1_on_Neigh1;1911.200000000001;2.9595701694488525
n100;R101.txt;1;SA1_on_Neigh2;2215.8999999999996;3.361037015914917
n100;R101.txt;1;SA1_on_Neigh3;2215.8999999999996;3.535114288330078
n100;R101.txt;1;GRASP_G1;1766.6000000000013;35.37860465049744
n100;R101.txt;1;Tabu_G1;1890.600000000001;60.010621309280396
n100;R101.txt;1;VNS_G1;1911.200000000001;0.4413766860961914
n100;R101.txt;1;Greedy_2;1885.8;0.7453813552856445
n100;R101.txt;1;G2_Neigh1_Insertion;1824.5;0.04771900177001953
n100;R101.txt;1;G2_Neigh2_OrOpt;1885.8;0.0008375644683837891
n100;R101.txt;1;G2_Neigh3_Swap;1885.8;0.000377655029296875
n100;R101.txt;1;SA2_on_Neigh1;1824.5;3.3355624675750732
n100;R101.txt;1;SA2_on_Neigh2;1885.8;3.423288106918335
n100;R101.txt;1;SA2_on_Neigh3;1885.8;2.992722749710083
n100;R101.txt;1;GRASP_G2;1773.3000000000009;59.336342096328735
n100;R101.txt;1;Tabu_G2;1757.0;60.00469160079956
n100;R101.txt;1;VNS_G2;1824.5;0.3692939281463623
n100;R101.txt;1;Memetic_Algorithm;1747.3999999999996;25.97090744972229
n100;R101.txt;2;Greedy_1;2215.8999999999996;0.013975143432617188
n100;R101.txt;2;G1_Neigh1_Insertion;1911.200000000001;0.05797767639160156
n100;R101.txt;2;G1_Neigh2_OrOpt;2215.8999999999996;0.0008256435394287109
n100;R101.txt;2;G1_Neigh3_Swap;2215.8999999999996;0.00038933753967285156
n100;R101.txt;2;SA1_on_Neigh1;1911.200000000001;3.005648374557495
n100;R101.txt;2;SA1_on_Neigh2;2215.8999999999996;3.0753724575042725
n100;R101.txt;2;SA1_on_Neigh3;1890.6000000000001;3.1733853816986084
n100;R101.txt;2;GRASP_G1;1782.2000000000016;47.59783577919006
n100;R101.txt;2;Tabu_G1;1890.600000000001;60.01478981971741
n100;R101.txt;2;VNS_G1;1911.200000000001;0.45497703552246094
n100;R101.txt;2;Greedy_2;1885.8;0.7735533714294434
n100;R101.txt;2;G2_Neigh1_Insertion;1824.5;0.051349639892578125
n100;R101.txt;2;G2_Neigh2_OrOpt;1885.8;0.0007894039154052734
n100;R101.txt;2;G2_Neigh3_Swap;1885.8;0.000392913818359375
n100;R101.txt;2;SA2_on_Neigh1;1824.5;3.1910154819488525
n100;R101.txt;2;SA2_on_Neigh2;1885.8;3.0871057510375977
n100;R101.txt;2;SA2_on_Neigh3;1885.8;3.2909445762634277
n100;R101.txt;2;GRASP_G2;1770.7999999999993;33.61309361457825
n100;R101.txt;2;Tabu_G2;1757.0;60.00423288345337
n100;R101.txt;2;VNS_G2;1824.5;0.44649362564086914
n100;R101.txt;2;Memetic_Algorithm;1721.2999999999997;25.767117023468018
n100;R101.txt;3;Greedy_1;2215.8999999999996;0.019773483276367188
n100;R101.txt;3;G1_Neigh1_Insertion;1911.200000000001;0.057935237884521484
n100;R101.txt;3;G1_Neigh2_OrOpt;2215.8999999999996;0.0010340213775634766
n100;R101.txt;3;G1_Neigh3_Swap;2215.8999999999996;0.00048542022705078125
n100;R101.txt;3;SA1_on_Neigh1;1911.200000000001;3.1372077465057373
n100;R101.txt;3;SA1_on_Neigh2;2215.8999999999996;3.4219589233398438
n100;R101.txt;3;SA1_on_Neigh3;2215.8999999999996;3.241868019104004
n100;R101.txt;3;GRASP_G1;1775.200000000001;32.37848925590515
n100;R101.txt;3;Tabu_G1;1890.600000000001;60.02010178565979
n100;R101.txt;3;VNS_G1;1911.200000000001;0.4740257263183594
n100;R101.txt;3;Greedy_2;1885.8;0.7466607093811035
n100;R101.txt;3;G2_Neigh1_Insertion;1824.5;0.05646991729736328
n100;R101.txt;3;G2_Neigh2_OrOpt;1885.8;0.0009088516235351562
n100;R101.txt;3;G2_Neigh3_Swap;1885.8;0.00042057037353515625
n100;R101.txt;3;SA2_on_Neigh1;1824.5;3.169261932373047
n100;R101.txt;3;SA2_on_Neigh2;1885.8;3.1828064918518066
n100;R101.txt;3;SA2_on_Neigh3;1885.8;3.458508253097534
n100;R101.txt;3;GRASP_G2;1768.9000000000012;54.52028274536133
n100;R101.txt;3;Tabu_G2;1757.0;60.01724648475647
n100;R101.txt;3;VNS_G2;1824.5;0.4911801815032959
n100;R101.txt;3;Memetic_Algorithm;1695.5;28.58643412590027
n100;R104.txt;1;Greedy_1;1514.1999999999998;0.0033304691314697266
n100;R104.txt;1;G1_Neigh1_Insertion;1155.0000000000011;0.5156080722808838
n100;R104.txt;1;G1_Neigh2_OrOpt;1495.1999999999998;0.009125947952270508
n100;R104.txt;1;G1_Neigh3_Swap;1477.1999999999998;0.010845661163330078
n100;R104.txt;1;SA1_on_Neigh1;1155.0;6.246735334396362
n100;R104.txt;1;SA1_on_Neigh2;1495.1999999999998;6.119186162948608
n100;R104.txt;1;SA1_on_Neigh3;1114.3000000000002;7.308351755142212
n100;R104.txt;1;GRASP_G1;1083.1999999999998;60.15028095245361
n100;R104.txt;1;Tabu_G1;1153.7000000000014;60.02609968185425
n100;R104.txt;1;VNS_G1;1154.9999999999998;1.5513670444488525
n100;R104.txt;1;Greedy_2;1591.2;1.1490013599395752
n100;R104.txt;1;G2_Neigh1_Insertion;1138.8000000000002;0.5042848587036133
n100;R104.txt;1;G2_Neigh2_OrOpt;1591.2;0.0027313232421875
n100;R104.txt;1;G2_Neigh3_Swap;1591.2;0.0015006065368652344
n100;R104.txt;1;SA2_on_Neigh1;1138.8;5.667385816574097
n100;R104.txt;1;SA2_on_Neigh2;1133.4999999999998;5.865685939788818
n100;R104.txt;1;SA2_on_Neigh3;1131.5;6.878750562667847
n100;R104.txt;1;GRASP_G2;1072.8999999999996;60.19474816322327
n100;R104.txt;1;Tabu_G2;1117.5;60.011152505874634
n100;R104.txt;1;VNS_G2;1138.8000000000002;0.8072412014007568
n100;R104.txt;1;Memetic_Algorithm;1041.1999999999996;70.18623805046082
n100;R104.txt;2;Greedy_1;1514.1999999999998;0.003432035446166992
n100;R104.txt;2;G1_Neigh1_Insertion;1155.0000000000011;0.475325345993042
n100;R104.txt;2;G1_Neigh2_OrOpt;1495.1999999999998;0.009260892868041992
n100;R104.txt;2;G1_Neigh3_Swap;1477.1999999999998;0.010857820510864258
n100;R104.txt;2;SA1_on_Neigh1;1155.0000000000011;6.067693710327148
n100;R104.txt;2;SA1_on_Neigh2;1495.1999999999998;7.070881128311157
n100;R104.txt;2;SA1_on_Neigh3;1477.1999999999998;7.6377503871917725
n100;R104.txt;2;GRASP_G1;1091.1000000000017;60.00152778625488
n100;R104.txt;2;Tabu_G1;1153.7000000000014;60.03293824195862
n100;R104.txt;2;VNS_G1;1155.0000000000011;1.0039551258087158
n100;R104.txt;2;Greedy_2;1591.2;1.1743319034576416
n100;R104.txt;2;G2_Neigh1_Insertion;1138.8000000000002;0.4934875965118408
n100;R104.txt;2;G2_Neigh2_OrOpt;1591.2;0.0019044876098632812
n100;R104.txt;2;G2_Neigh3_Swap;1591.2;0.0011038780212402344
n100;R104.txt;2;SA2_on_Neigh1;1138.8;6.500114679336548
n100;R104.txt;2;SA2_on_Neigh2;1129.6999999999998;6.461777448654175
n100;R104.txt;2;SA2_on_Neigh3;1161.4;6.37648344039917
n100;R104.txt;2;GRASP_G2;1079.1000000000013;60.21695947647095
n100;R104.txt;2;Tabu_G2;1117.5;60.030757904052734
n100;R104.txt;2;VNS_G2;1138.8000000000002;1.6629726886749268
n100;R104.txt;2;Memetic_Algorithm;1027.3999999999996;60.957303524017334
n100;R104.txt;3;Greedy_1;1514.1999999999998;0.0032663345336914062
n100;R104.txt;3;G1_Neigh1_Insertion;1155.0000000000011;0.5354936122894287
n100;R104.txt;3;G1_Neigh2_OrOpt;1495.1999999999998;0.00899505615234375
n100;R104.txt;3;G1_Neigh3_Swap;1477.1999999999998;0.010907649993896484
n100;R104.txt;3;SA1_on_Neigh1;1155.0000000000011;7.444497585296631
n100;R104.txt;3;SA1_on_Neigh2;1130.1;7.686498641967773
n100;R104.txt;3;SA1_on_Neigh3;1120.4;6.348391532897949
n100;R104.txt;3;GRASP_G1;1061.799999999999;60.415239334106445
n100;R104.txt;3;Tabu_G1;1153.7000000000014;60.00640058517456
n100;R104.txt;3;VNS_G1;1155.0;0.8613858222961426
n100;R104.txt;3;Greedy_2;1591.2;1.185572862625122
n100;R104.txt;3;G2_Neigh1_Insertion;1138.8000000000002;0.4805314540863037
n100;R104.txt;3;G2_Neigh2_OrOpt;1591.2;0.0018055438995361328
n100;R104.txt;3;G2_Neigh3_Swap;1591.2;0.0010700225830078125
n100;R104.txt;3;SA2_on_Neigh1;1136.6;5.8384599685668945
n100;R104.txt;3;SA2_on_Neigh2;1591.2;5.918004512786865
n100;R104.txt;3;SA2_on_Neigh3;1138.8;6.782219171524048
n100;R104.txt;3;GRASP_G2;1071.8;60.322216510772705
n100;R104.txt;3;Tabu_G2;1117.5;60.029093742370605
n100;R104.txt;3;VNS_G2;1132.4999999999998;0.9067707061767578
n100;R104.txt;3;Memetic_Algorithm;1028.3999999999992;63.343350887298584
n100;R108.txt;1;Greedy_1;1500.6;0.00586700439453125
n100;R108.txt;1;G1_Neigh1_Insertion;1076.4000000000003;0.8041274547576904
n100;R108.txt;1;G1_Neigh2_OrOpt;1472.0999999999997;0.016579627990722656
n100;R108.txt;1;G1_Neigh3_Swap;1478.1999999999998;0.009393453598022461
n100;R108.txt;1;SA1_on_Neigh1;1076.4000000000003;6.719849348068237
n100;R108.txt;1;SA1_on_Neigh2;1088.5;7.3418989181518555
n100;R108.txt;1;SA1_on_Neigh3;1147.9;6.517284631729126
n100;R108.txt;1;GRASP_G1;1034.7000000000003;60.82117819786072
n100;R108.txt;1;Tabu_G1;1056.2000000000003;60.003223180770874
n100;R108.txt;1;VNS_G1;1076.4000000000003;1.3331990242004395
n100;R108.txt;1;Greedy_2;1608.5;1.3853754997253418
n100;R108.txt;1;G2_Neigh1_Insertion;1020.0999999999999;0.6888501644134521
n100;R108.txt;1;G2_Neigh2_OrOpt;1608.5;0.0020537376403808594
n100;R108.txt;1;G2_Neigh3_Swap;1608.5;0.0011777877807617188
n100;R108.txt;1;SA2_on_Neigh1;1020.0999999999999;8.06540560722351
n100;R108.txt;1;SA2_on_Neigh2;1608.5;7.508897066116333
n100;R108.txt;1;SA2_on_Neigh3;1608.5;7.441971778869629
n100;R108.txt;1;GRASP_G2;1020.0999999999999;60.122145891189575
n100;R108.txt;1;Tabu_G2;1006.3999999999997;60.02155351638794
n100;R108.txt;1;VNS_G2;1018.7999999999998;1.1981618404388428
n100;R108.txt;1;Memetic_Algorithm;979.2999999999997;67.92963242530823
n100;R108.txt;2;Greedy_1;1500.6;0.004016399383544922
n100;R108.txt;2;G1_Neigh1_Insertion;1076.4000000000003;0.7787537574768066
n100;R108.txt;2;G1_Neigh2_OrOpt;1472.0999999999997;0.022141695022583008
n100;R108.txt;2;G1_Neigh3_Swap;1478.1999999999998;0.011033058166503906
n100;R108.txt;2;SA1_on_Neigh1;1074.8000000000002;6.001300811767578
n100;R108.txt;2;SA1_on_Neigh2;1472.0999999999997;7.081421852111816
n100;R108.txt;2;SA1_on_Neigh3;1130.3;7.559797048568726
n100;R108.txt;2;GRASP_G1;1020.599999999999;60.481395959854126
n100;R108.txt;2;Tabu_G1;1056.2000000000003;60.022212266922
n100;R108.txt;2;VNS_G1;1032.8999999999996;1.7406115531921387
n100;R108.txt;2;Greedy_2;1608.5;1.1697595119476318
n100;R108.txt;2;G2_Neigh1_Insertion;1020.0999999999999;0.6134142875671387
n100;R108.txt;2;G2_Neigh2_OrOpt;1608.5;0.0020377635955810547
n100;R108.txt;2;G2_Neigh3_Swap;1608.5;0.0011487007141113281
n100;R108.txt;2;SA2_on_Neigh1;1020.0999999999999;6.850857496261597
n100;R108.txt;2;SA2_on_Neigh2;1022.8000000000001;9.069945335388184
n100;R108.txt;2;SA2_on_Neigh3;1023.3;7.777668714523315
n100;R108.txt;2;GRASP_G2;1020.0999999999999;60.635950326919556
n100;R108.txt;2;Tabu_G2;1006.3999999999997;60.036656856536865
n100;R108.txt;2;VNS_G2;1020.0999999999999;0.8047006130218506
n100;R108.txt;2;Memetic_Algorithm;975.0;65.16370725631714
n100;R108.txt;3;Greedy_1;1500.6;0.0032944679260253906
n100;R108.txt;3;G1_Neigh1_Insertion;1076.4000000000003;0.7642419338226318
n100;R108.txt;3;G1_Neigh2_OrOpt;1472.0999999999997;0.016028404235839844
n100;R108.txt;3;G1_Neigh3_Swap;1478.1999999999998;0.008902788162231445
n100;R108.txt;3;SA1_on_Neigh1;1075.7;6.577137231826782
n100;R108.txt;3;SA1_on_Neigh2;1130.3;7.560278654098511
n100;R108.txt;3;SA1_on_Neigh3;1478.1999999999998;6.247770309448242
n100;R108.txt;3;GRASP_G1;1005.0999999999996;60.14848279953003
n100;R108.txt;3;Tabu_G1;1056.2000000000003;60.04124712944031
n100;R108.txt;3;VNS_G1;1076.4000000000003;1.0703940391540527
n100;R108.txt;3;Greedy_2;1608.5;1.2279703617095947
n100;R108.txt;3;G2_Neigh1_Insertion;1020.0999999999999;0.5960896015167236
n100;R108.txt;3;G2_Neigh2_OrOpt;1608.5;0.0020422935485839844
n100;R108.txt;3;G2_Neigh3_Swap;1608.5;0.0011773109436035156
n100;R108.txt;3;SA2_on_Neigh1;1020.0999999999999;6.359981536865234
n100;R108.txt;3;SA2_on_Neigh2;1608.5;7.079528331756592
n100;R108.txt;3;SA2_on_Neigh3;1020.0999999999999;7.186062335968018
n100;R108.txt;3;GRASP_G2;1020.0999999999999;60.31944417953491
n100;R108.txt;3;Tabu_G2;1006.3999999999997;60.0058388710022
n100;R108.txt;3;VNS_G2;1020.0999999999999;1.0653412342071533
n100;R108.txt;3;Memetic_Algorithm;978.1999999999996;74.11784410476685
n100;R201.txt;1;Greedy_1;1980.1000000000001;0.0053179264068603516
n100;R201.txt;1;G1_Neigh1_Insertion;1402.3000000000006;0.5605041980743408
n100;R201.txt;1;G1_Neigh2_OrOpt;1944.8;0.011357784271240234
n100;R201.txt;1;G1_Neigh3_Swap;1948.6000000000001;0.007707357406616211
n100;R201.txt;1;SA1_on_Neigh1;1402.3000000000006;4.842127561569214
n100;R201.txt;1;SA1_on_Neigh2;1449.8000000000004;5.553503513336182
n100;R201.txt;1;SA1_on_Neigh3;1948.6000000000001;5.765995502471924
n100;R201.txt;1;GRASP_G1;1261.7999999999993;60.748631715774536
n100;R201.txt;1;Tabu_G1;1396.5000000000007;60.031389474868774
n100;R201.txt;1;VNS_G1;1402.3000000000006;1.2748119831085205
n100;R201.txt;1;Greedy_2;1656.8;0.9751996994018555
n100;R201.txt;1;G2_Neigh1_Insertion;1314.8999999999999;0.3436014652252197
n100;R201.txt;1;G2_Neigh2_OrOpt;1656.8;0.001382589340209961
n100;R201.txt;1;G2_Neigh3_Swap;1649.6;0.0010116100311279297
n100;R201.txt;1;SA2_on_Neigh1;1314.8999999999999;4.628429174423218
n100;R201.txt;1;SA2_on_Neigh2;1656.8;5.1960608959198
n100;R201.txt;1;SA2_on_Neigh3;1649.6;4.482473850250244
n100;R201.txt;1;GRASP_G2;1246.300000000001;60.068493604660034
n100;R201.txt;1;Tabu_G2;1314.8999999999999;60.01555871963501
n100;R201.txt;1;VNS_G2;1314.8999999999999;0.7760581970214844
n100;R201.txt;1;Memetic_Algorithm;1167.1999999999998;73.34721636772156
n100;R201.txt;2;Greedy_1;1980.1000000000001;0.004210710525512695
n100;R201.txt;2;G1_Neigh1_Insertion;1402.3000000000006;0.5432236194610596
n100;R201.txt;2;G1_Neigh2_OrOpt;1944.8;0.009243488311767578
n100;R201.txt;2;G1_Neigh3_Swap;1948.6000000000001;0.005582332611083984
n100;R201.txt;2;SA1_on_Neigh1;1400.9;5.052169322967529
n100;R201.txt;2;SA1_on_Neigh2;1414.4;6.597039461135864
n100;R201.txt;2;SA1_on_Neigh3;1344.3;5.747629642486572
n100;R201.txt;2;GRASP_G1;1290.4000000000012;60.09901666641235
n100;R201.txt;2;Tabu_G1;1396.5000000000007;60.03256058692932
n100;R201.txt;2;VNS_G1;1402.3;1.1896378993988037
n100;R201.txt;2;Greedy_2;1656.8;1.0489389896392822
n100;R201.txt;2;G2_Neigh1_Insertion;1314.8999999999999;0.3790717124938965
n100;R201.txt;2;G2_Neigh2_OrOpt;1656.8;0.0015819072723388672
n100;R201.txt;2;G2_Neigh3_Swap;1649.6;0.0011341571807861328
n100;R201.txt;2;SA2_on_Neigh1;1314.8999999999999;4.53233528137207
n100;R201.txt;2;SA2_on_Neigh2;1314.9;3.9564521312713623
n100;R201.txt;2;SA2_on_Neigh3;1649.6;4.384928226470947
n100;R201.txt;2;GRASP_G2;1277.5000000000014;60.7816903591156
n100;R201.txt;2;Tabu_G2;1314.8999999999999;60.01671600341797
n100;R201.txt;2;VNS_G2;1314.8999999999999;0.8877747058868408
n100;R201.txt;2;Memetic_Algorithm;1173.1;98.85569143295288
n100;R201.txt;3;Greedy_1;1980.1000000000001;0.003914594650268555
n100;R201.txt;3;G1_Neigh1_Insertion;1402.3000000000006;0.5476880073547363
n100;R201.txt;3;G1_Neigh2_OrOpt;1944.8;0.011651277542114258
n100;R201.txt;3;G1_Neigh3_Swap;1948.6000000000001;0.0064814090728759766
n100;R201.txt;3;SA1_on_Neigh1;1402.3000000000002;6.3074939250946045
n100;R201.txt;3;SA1_on_Neigh2;1944.8;5.747344493865967
n100;R201.txt;3;SA1_on_Neigh3;1377.3999999999999;6.930762767791748
n100;R201.txt;3;GRASP_G1;1259.7000000000007;60.09378170967102
n100;R201.txt;3;Tabu_G1;1396.5000000000007;60.04238700866699
n100;R201.txt;3;VNS_G1;1402.3000000000002;1.7293593883514404
n100;R201.txt;3;Greedy_2;1656.8;1.165048599243164
n100;R201.txt;3;G2_Neigh1_Insertion;1314.8999999999999;0.3650362491607666
n100;R201.txt;3;G2_Neigh2_OrOpt;1656.8;0.0012977123260498047
n100;R201.txt;3;G2_Neigh3_Swap;1649.6;0.00139617919921875
n100;R201.txt;3;SA2_on_Neigh1;1289.7;4.9488608837127686
n100;R201.txt;3;SA2_on_Neigh2;1656.8;5.045320987701416
n100;R201.txt;3;SA2_on_Neigh3;1649.6;5.0711517333984375
n100;R201.txt;3;GRASP_G2;1267.500000000003;60.309510469436646
n100;R201.txt;3;Tabu_G2;1314.8999999999999;60.01913332939148
n100;R201.txt;3;VNS_G2;1314.8999999999999;0.6184091567993164
n100;R201.txt;3;Memetic_Algorithm;1211.9999999999998;113.26861000061035
n100;R204.txt;1;Greedy_1;1376.4;0.003780364990234375
n100;R204.txt;1;G1_Neigh1_Insertion;981.0000000000019;1.6627497673034668
n100;R204.txt;1;G1_Neigh2_OrOpt;1366.3;0.0430445671081543
n100;R204.txt;1;G1_Neigh3_Swap;1367.0;0.047659873962402344
n100;R204.txt;1;SA1_on_Neigh1;941.8000000000001;52.21863579750061
n100;R204.txt;1;SA1_on_Neigh2;1366.3;56.955817461013794
n100;R204.txt;1;SA1_on_Neigh3;910.4;46.849066495895386
n100;R204.txt;1;GRASP_G1;787.9000000000001;63.78434681892395
n100;R204.txt;1;Tabu_G1;972.700000000002;60.03500986099243
n100;R204.txt;1;VNS_G1;981.0000000000019;5.844954490661621
n100;R204.txt;1;Greedy_2;1601.5;1.716376781463623
n100;R204.txt;1;G2_Neigh1_Insertion;916.0999999999995;1.1620957851409912
n100;R204.txt;1;G2_Neigh2_OrOpt;1601.0;0.0062732696533203125
n100;R204.txt;1;G2_Neigh3_Swap;1601.5;0.0019676685333251953
n100;R204.txt;1;SA2_on_Neigh1;876.1;39.07624411582947
n100;R204.txt;1;SA2_on_Neigh2;917.5000000000001;31.455986738204956
n100;R204.txt;1;SA2_on_Neigh3;913.4;47.47709345817566
n100;R204.txt;1;GRASP_G2;821.4000000000005;61.22386980056763
n100;R204.txt;1;Tabu_G2;914.4999999999993;60.03753423690796
n100;R204.txt;1;VNS_G2;914.5000000000001;4.560763120651245
n100;R204.txt;1;Memetic_Algorithm;749.9999999999998;335.0763385295868
n100;R204.txt;2;Greedy_1;1376.4;0.0053005218505859375
n100;R204.txt;2;G1_Neigh1_Insertion;981.0000000000019;1.3797168731689453
n100;R204.txt;2;G1_Neigh2_OrOpt;1366.3;0.03077411651611328
n100;R204.txt;2;G1_Neigh3_Swap;1367.0;0.03313779830932617
n100;R204.txt;2;SA1_on_Neigh1;843.4;62.60609817504883
n100;R204.txt;2;SA1_on_Neigh2;1366.3;41.038609743118286
n100;R204.txt;2;SA1_on_Neigh3;960.5999999999999;42.449116945266724
n100;R204.txt;2;GRASP_G1;863.5000000000005;62.81968092918396
n100;R204.txt;2;Tabu_G1;972.700000000002;60.02747893333435
n100;R204.txt;2;VNS_G1;971.0999999999999;10.236915111541748
n100;R204.txt;2;Greedy_2;1601.5;1.5316076278686523
n100;R204.txt;2;G2_Neigh1_Insertion;916.0999999999995;1.096384048461914
n100;R204.txt;2;G2_Neigh2_OrOpt;1601.0;0.004040956497192383
n100;R204.txt;2;G2_Neigh3_Swap;1601.5;0.0014698505401611328
n100;R204.txt;2;SA2_on_Neigh1;896.7;38.05343461036682
n100;R204.txt;2;SA2_on_Neigh2;911.4000000000001;53.337804317474365
n100;R204.txt;2;SA2_on_Neigh3;913.5;47.33632040023804
n100;R204.txt;2;GRASP_G2;857.3000000000002;61.247769832611084
n100;R204.txt;2;Tabu_G2;914.4999999999993;60.01276445388794
n100;R204.txt;2;VNS_G2;916.0999999999995;2.927424192428589
n100;R204.txt;2;Memetic_Algorithm;763.9999999999998;311.8961808681488
n100;R204.txt;3;Greedy_1;1376.4;0.004490375518798828
n100;R204.txt;3;G1_Neigh1_Insertion;981.0000000000019;1.514383316040039
n100;R204.txt;3;G1_Neigh2_OrOpt;1366.3;0.03265261650085449
n100;R204.txt;3;G1_Neigh3_Swap;1367.0;0.03511762619018555
n100;R204.txt;3;SA1_on_Neigh1;970.2999999999998;42.81414341926575
n100;R204.txt;3;SA1_on_Neigh2;1366.3;59.22730231285095
n100;R204.txt;3;SA1_on_Neigh3;1367.0;38.91978740692139
n100;R204.txt;3;GRASP_G1;830.8999999999978;64.57757210731506
n100;R204.txt;3;Tabu_G1;972.700000000002;60.059460401535034
n100;R204.txt;3;VNS_G1;923.0999999999999;5.6079301834106445
n100;R204.txt;3;Greedy_2;1601.5;1.4812450408935547
n100;R204.txt;3;G2_Neigh1_Insertion;916.0999999999995;1.085404396057129
n100;R204.txt;3;G2_Neigh2_OrOpt;1601.0;0.00413966178894043
n100;R204.txt;3;G2_Neigh3_Swap;1601.5;0.0015103816986083984
n100;R204.txt;3;SA2_on_Neigh1;914.5;34.511473178863525
n100;R204.txt;3;SA2_on_Neigh2;901.9000000000001;45.52287435531616
n100;R204.txt;3;SA2_on_Neigh3;852.3000000000001;33.27044725418091
n100;R204.txt;3;GRASP_G2;840.5999999999999;64.00838232040405
n100;R204.txt;3;Tabu_G2;914.4999999999993;60.013237714767456
n100;R204.txt;3;VNS_G2;914.5;5.153533458709717
n100;R204.txt;3;Memetic_Algorithm;784.5999999999999;289.74762296676636
n100;R208.txt;1;Greedy_1;1100.1000000000001;0.0029251575469970703
n100;R208.txt;1;G1_Neigh1_Insertion;868.3999999999997;3.3205552101135254
n100;R208.txt;1;G1_Neigh2_OrOpt;1063.3000000000002;0.3152594566345215
n100;R208.txt;1;G1_Neigh3_Swap;1069.0;0.16333556175231934
n100;R208.txt;1;SA1_on_Neigh1;782.9;95.60380005836487
n100;R208.txt;1;SA1_on_Neigh2;870.7;73.28039383888245
n100;R208.txt;1;SA1_on_Neigh3;832.4;91.88150644302368
n100;R208.txt;1;GRASP_G1;838.8000000000006;64.43515014648438
n100;R208.txt;1;Tabu_G1;860.1999999999995;60.02472496032715
n100;R208.txt;1;VNS_G1;865.9999999999999;21.607910871505737
n100;R208.txt;1;Greedy_2;1586.4;1.4974029064178467
n100;R208.txt;1;G2_Neigh1_Insertion;923.3999999999996;1.0486538410186768
n100;R208.txt;1;G2_Neigh2_OrOpt;1586.4;0.0025205612182617188
n100;R208.txt;1;G2_Neigh3_Swap;1586.4;0.0015759468078613281
n100;R208.txt;1;SA2_on_Neigh1;847.4999999999999;48.42485594749451
n100;R208.txt;1;SA2_on_Neigh2;881.1000000000001;47.772971868515015
n100;R208.txt;1;SA2_on_Neigh3;890.4999999999999;42.70250225067139
n100;R208.txt;1;GRASP_G2;811.8000000000003;64.85550475120544
n100;R208.txt;1;Tabu_G2;922.0999999999997;60.02981424331665
n100;R208.txt;1;VNS_G2;881.8;8.968222856521606
n100;R208.txt;1;Memetic_Algorithm;749.4999999999998;614.5739395618439
n100;R208.txt;2;Greedy_1;1100.1000000000001;0.004252910614013672
n100;R208.txt;2;G1_Neigh1_Insertion;868.3999999999997;3.1998279094696045
n100;R208.txt;2;G1_Neigh2_OrOpt;1063.3000000000002;0.27580952644348145
n100;R208.txt;2;G1_Neigh3_Swap;1069.0;0.17003798484802246
